track_id,class,n_points,lifetime_frames,turning_points,A,B,C,rmse,normalized_rmse,r2,endpoint_ratio,tau_apex,apex_inside
43,A,17,17,1,-1.5049630374241882,4.861440560386727,6.269913239355603,0.07703812145213282,0.019686835220043775,0.9964256553544254,1.5140892831515254,1.6151361991944004,True
44,C,18,18,1,-1.1600588496159152,3.5787090655306626,5.6304086406557605,0.28297872448972267,0.08136981873311296,0.9451646318895095,2.100010036314669,1.5424687578201486,True
45,E,12,12,2,-0.5465183839753398,2.2410652413188674,4.325464772606551,0.24013788167579375,0.11799069729472253,0.9103586775946477,0.8293940280457495,2.0503109383233387,True
46,C,11,11,1,-0.8471229563264147,1.0143062816331545,7.3970445715444555,0.23124346394312645,0.11937836015453022,0.8835647208236673,2.211460004998044,0.5986771306681014,True
47,C,10,10,1,-0.9379299379632398,0.8130075924445322,7.448286127003105,0.06835704902324063,0.03067598795063202,0.9905655529696009,2.2183151244799704,0.43340528942386547,True
48,D,9,9,1,-0.6424165929158915,1.2723139100937095,5.814015899249369,0.06430317848448568,0.10480402711922428,0.9030887243815887,1.4351151505718014,0.9902561080487903,True
49,C,17,17,1,-1.1070931162247872,2.802488346669462,6.744849653430707,0.11807308269265827,0.030911152479591895,0.9902791858120963,3.245481524470578,1.2656967628098037,True
50,A,9,9,1,-1.497792214129194,3.015944606829275,5.856056084837191,0.00611323174043678,0.004013034977055954,0.9998340582970927,2.5786450566664914,1.0067967300066132,True
51,A,8,8,1,-1.0525580152025384,2.0607566297676887,6.604543675369977,0.008450031523562383,0.008303483512644424,0.9993491008083588,1.3511012087102618,0.9789278120556365,True
52,C,21,21,1,-0.9996584458474078,3.7029538415837053,7.045684055825249,0.2649884357019702,0.04499674412989079,0.9732493040724453,2.9940526913486947,1.8521095164882648,True
53,D,14,14,1,-1.247256901187234,2.5367546308121987,7.377924652998854,0.08844430580842597,0.028705897517956203,0.9907931042664431,1.246644278184953,1.0169334915675843,True
54,A,8,8,1,-1.2078513071391643,1.9335359450761263,6.649379739853653,0.008524641950739872,0.010878786454015958,0.9991754764168747,0.5017120252214444,0.8004031347433692,True
